contentsid;label;contentscd;title;regioncd_value;regioncd_label;region1cd_value;region1cd_label;region2cd_value;region2cd_label;tag
CNTS_200000000007271;테마여행;c6;2018년 8월 놓치지 말아야 할 제주 관광 10선 <‘탐’하고 싶은 제주, 탐험을 시작하라!>;2;동부;region1;제주시;16;구좌;여름,맑음,액티비티
CNTS_000000000019612;숙박;c3;킹스통나무;1;북부;region1;제주시;12;애월;휴식,공용주차장,현금결제,카드결제,화장실,무료WIFI,음료대,유도및안내시설,경보및피난시설,아주어려움
CNTS_000000000022847;관광지;c1;송령이골;4;남부;region2;서귀포시;25;남원;4.3,문화유적지
CONT_000000000501150;음식점;c4;1080칼국수;1;북부;region1;제주시;11;제주시내;바지락,닭칼국수,김치손칼국수,칼국수,한식,음식,만두,착한가격업소,현금결제,카드결제,화장실,음료대,유도및안내시설,경보및피난시설,착한가격업소
CONT_000000000501158;음식점;c4;감나무집;1;북부;region1;제주시;11;제주시내;돼지갈비,우거지탕,한식,공용주차장,현금결제,카드결제,화장실,무료WIFI,흡연구역,음료대,유도및안내시설,경보및피난시설,아주어려움,착한가격업소
CONT_000000000501179;음식점;c4;길벗식당;1;북부;region1;제주시;11;제주시내;오리고기,오리백숙,수제비,음식,김치전골,순두부찌개,몸국,착한가격업소,현금결제,카드결제,화장실,음료대,유도및안내시설,경보및피난시설,아주어려움,착한가격업소
CNTS_000000000019852;관광지;c1;조천비석거리;1;북부;region1;제주시;15;조천;문화유적지,문화관광,역사유적,어트랙션
CNTS_000000000021618;테마여행;c6;제주 역사와 함께한 <근대 이전 제주건축>;2;동부;region1;제주시;26;표선;역사,건축,민속촌,문화유적지,걷기/등산,경관/포토,포토스팟
CONT_000000000501218;음식점;c4;동우네;1;북부;region1;제주시;11;제주시내;김밥,분식,동우네김밥,음식,착한가격업소,현금결제,카드결제,화장실,무료WIFI,편의점,음료대,유도및안내시설,경보및피난시설,아주어려움,착한가격업소
CNTS_200000000007109;쇼핑;c2;안나네꽃마을;1;북부;region1;제주시;11;제주시내;꽃,꽃집,기념품/소품,꽃다발,가능
CNTS_300000000015744;음식점;c4;카페모레;1;북부;region1;제주시;11;제주시내;제주시내,이호테우,카페,프렌치토스트,브런치카페,커피,프렌치토스트세트
CNTS_200000000014206;관광지;c1;오멍가멍 애견카페&호텔;1;북부;region1;제주시;11;제주시내;반려동물,반려동물동반입장,김치볶음밥,만두라면,아메리카노,반려동물동반_식당카페,반려동물동반_관광지,공용주차장,화장실,무료WIFI
CONT_000000000501126;숙박;c3;해피데이펜션;3;서부;region1;제주시;13;한림;휴식,숙소,민박,농어촌민박,펜션,휴양펜션,협재해수욕장,온돌방,가족,바비큐,공용주차장,현금결제,카드결제,화장실,무료WIFI,편의점,음료대,유도및안내시설,경보및피난시설,아주어려움
CNTS_000000000019115;관광지;c1;추자도등대;1;북부;region3;섬 속의 섬;32;추자도;등대,경관/포토,맑음
CNTS_300000000012805;테마여행;c6;지금 가장 제주스런 <수류촌 밭담길>;1;북부;region3;섬 속의 섬;32;추자도;제주밭담길,제주돌담,명월리,동명리,수류촌,제주밭담축제
CNTS_300000000013012;축제/행사;c5;2024 제주예술문화축전;1;북부;region1;제주시;11;제주시내;제주축제,제주예술문화축전,제주예총,한국예총,신산공원,자연사박물관,제주예술
CNTS_200000000008312;관광지;c1;캔디원;1;북부;region1;제주시;15;조천;체험,아이,수제캔디,실내관광지,어린이,어트랙션
CNTS_200000000012746;음식점;c4;부촌식당;1;북부;region1;제주시;11;제주시내;구제주,홍어요리,음식,식당,홍어회,홍어전,홍어찜,삼겹살,홍어탕,청국장,공용주차장,화장실,무료WIFI,홍어탕,홍어찜,홍어회,홍어무침,홍어전,홍어탕,어린이출입가능,불가능
CNTS_000000000001275;음식점;c4;명물;1;북부;region1;제주시;11;제주시내;생선요리,쥐치,객주리,회,구이,음식,갈치조림,고등어조림,갈치구이,고등어구이,옥돔구이,전복뚝배기,우럭매운탕,2022고메페스타,현금결제,카드결제,화장실,음료대,유도및안내시설,경보및피난시설,아주어려움
CNTS_200000000015093;쇼핑;c2;예술상점꺄르르;4;남부;region2;서귀포시;23;안덕;서귀포,안덕면,사계리소품샵,의류,잡화
CNTS_000000000021883;테마여행;c6;제주의 해산물 <갈치와 전갱이, 보말, 전복>;0;테마여행;region2;서귀포시;;region>;식도락,실내,부모,친구
CNTS_000000000021532;숙박;c3;구름비낭펜션;3;서부;region1;제주시;14;한경;숙소,펜션,휴양펜션,독채,주차장,공공와이파이존,현금결제,카드결제,화장실,무료WIFI,어려움
CNTS_200000000012753;음식점;c4;고래라면 제주신화월드점;4;남부;region2;서귀포시;23;안덕;신화공원,문어라면,성게라면,음식,식당,제주신화월드,공용주차장,화장실,무료WIFI,흡연구역,엘리베이터,문어라면,성게라면,어린이출입가능,가능
CNTS_300000000012833;관광지;c1;그랜드스윙;2;동부;region2;서귀포시;17;성산;섭지코지,사진명소
CNTS_000000000021638;숙박;c3;환상의민박;4;남부;region3;섬 속의 섬;33;마라도;마라도,마라도민박
CNTS_300000000015653;음식점;c4;게슈탈트커피 제주;1;북부;region1;제주시;15;조천;조천,선흘리,허브차,아인슈페너,에이드,크림라떼,크로플,크로와상,버터바,아몬드소보루크로와상,게슈탈트커피
CONT_000000000500886;숙박;c3;바다드림펜션;1;북부;region1;제주시;11;제주시내;민박,숙소,펜션,휴양펜션,해수욕장,바비큐,계곡,정원,공용주차장,현금결제,카드결제,무료WIFI,흡연구역,편의점,음료대,유도및안내시설,경보및피난시설,아주어려움
CNTS_000000000022558;테마여행;c6;그땐 그랬지. 옛 추억 찾아 떠나는 여행;0;테마여행;region1;제주시;;region>;식도락,체험,카페,실내,테마공원,경관/포토,사계절,포토스팟
CNTS_000000000000594;숙박;c3;디아넥스 호텔;4;남부;region2;서귀포시;23;안덕;콘도,숙소,호텔,가족호텔,주차장,수영장,양식레스토랑,휴양콘도,노천온천,안전여행스탬프,공용주차장,현금결제,카드결제,화장실,무료WIFI,유도및안내시설,경보및피난시설,아주어려움
